timestamp,page_url,file_url,status
2026-03-17 15:31:42,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2013/11/Hướng-dẫn-BN.pdf,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2013/11/Hướng-dẫn-BN.pdf -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\Hướng-dẫn-BN.pdf
2026-03-17 15:31:42,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2024/09/Kim-Cang-Kinh.doc,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2024/09/Kim-Cang-Kinh.doc -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\Kim-Cang-Kinh.doc
2026-03-17 15:31:43,http://thaohoiam.vn/bat-nha-ba-la-mat-kinh/,http://thaohoiam.vn/wp-content/uploads/2024/09/Kim-Cang-Kinh.pdf,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2024/09/Kim-Cang-Kinh.pdf -> ..\THICH_TU_THONG\BAT NHA BA LA MAT KINH\Kim-Cang-Kinh.pdf
2026-03-17 15:31:46,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-10.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-10.mp3 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-10.mp3
2026-03-17 15:31:49,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-10.mp3?_=10,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-10.mp3?_=10 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-10_2.mp3
2026-03-17 15:31:51,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-11.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-11.mp3 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-11.mp3
2026-03-17 15:31:54,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-11.mp3?_=11,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-11.mp3?_=11 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-11_2.mp3
2026-03-17 15:31:57,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-6.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-6.mp3 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-6.mp3
2026-03-17 15:32:00,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-6.mp3?_=6,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-6.mp3?_=6 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-6_2.mp3
2026-03-17 15:32:02,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-7.mp3,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-7.mp3 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-7.mp3
2026-03-17 15:32:04,http://thaohoiam.vn/dao-trang-bat-nha/,http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-7.mp3?_=7,DOWNLOADED | http://thaohoiam.vn/wp-content/uploads/2014/03/Bat-Nha-Dao-Trang-Ky-7.mp3?_=7 -> ..\THICH_TU_THONG\DAO TRANG BAT NHA\Bat-Nha-Dao-Trang-Ky-7_2.mp3
