status,source,destination_or_error
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-02.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-02.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-02.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-02.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-03.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-03.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-03.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-03.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-03.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-03.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-04.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-04.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-04.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-04.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-04.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-04.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-05.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-05.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-05.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-05.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-05.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-05.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-06.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-06.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-06.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-06.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\PhapHoa-Doc-06.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\PhapHoa-Doc-06.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\PHAP HOA KINH\desktop.ini,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\PHAP HOA KINH\desktop.ini
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\FOUND_FILE_URLS.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\FOUND_FILE_URLS.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\FOUND_FILE_URLS.csv,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\FOUND_FILE_URLS.csv
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-01.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-02.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-03.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-04.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-05.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-06.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-07.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-08.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-09.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-10.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-11.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-12.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-13.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-14.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-15.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-16.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-17.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-18.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-19.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-20.mp3,
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\Thu-Lang-Nghiem.pdf,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\Thu-Lang-Nghiem.pdf
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\huong-dan-mp3-TLN.pdf,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\huong-dan-mp3-TLN.pdf
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-01.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-01.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-01.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-01.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-01.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-01.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-02.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-02.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-02.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-02.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-02.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-02.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-03.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-03.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-03.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-03.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-03.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-03.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-04.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-04.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-04.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-04.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-04.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-04.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-05.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-05.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-05.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-05.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-05.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-05.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-06.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-06.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-06.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-06.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-06.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-06.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-07.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-07.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-07.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-07.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-07.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-07.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-08.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-08.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-08.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-08.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-08.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-08.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-09.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-09.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-09.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-09.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-09.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-09.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-10.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-10.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-10.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-10.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-10.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-10.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-11.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-11.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-11.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-11.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-11.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-11.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-12.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-12.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-12.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-12.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-12.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-12.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-13.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-13.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-13.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-13.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-13.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-13.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-14.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-14.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-14.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-14.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-14.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-14.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-15.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-15.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-15.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-15.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-15.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-15.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-16.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-16.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-16.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-16.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-16.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-16.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-17.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-17.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-17.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-17.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-17.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-17.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-18.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-18.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-18.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-18.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-18.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-18.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-19.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-19.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-19.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-19.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-19.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-19.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-20.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-20.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-20.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-20.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\TLN-20.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\TLN-20.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\THU LANG NGHIEM KINH\desktop.ini,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\THU LANG NGHIEM KINH\desktop.ini
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\FOUND_FILE_URLS.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\SUY GAM\FOUND_FILE_URLS.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\FOUND_FILE_URLS.csv,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\SUY GAM\FOUND_FILE_URLS.csv
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\01Phat-truyen-ke-cho-Ca-Diep.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\02Phat-truyen-ke-cho-Ca-Diep.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\03Phat-truyen-ke-cho-Ca-Diep.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\04Ca-Diep-truyen-ke-cho-A-Nan.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\05Huu-vi-phap-khong-tu-tanh.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\06Huu-vi-phap-khong-tu-tanh-2....mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\07Huu-vi-phap-khong-tu-tanh-3....mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\08LIEU-TRIET-TAM-VO.1.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\09LIEU-TRIET-TAM-VO.-2.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\10LIEU-TRIET-TAM-VO.3..mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\11LIEU-TRI-THAT-DAI.1.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\12LIEU-TRI-THAT-DAI..2..mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\13LIEU-TRI-THAT-DAI..3..mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\14De-nhat-nghia-khong-la-cai-gi.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\15Nhu-huyen-tam-muoi.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\16-Bat-nha-khong-ton-thuong-de-da-1.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\17-Bat-nha-khong-ton-thuong-de-da-2.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\18-Chan-tinh-than-cua-dao-Phat.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\19-Kien-dai-va-thuc-dai-khac-nhau-cho-nao.mp3co-trong-LIEU-TRIET-TAM-VO.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\20-Than-thi-Bo-de-tho....mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\21-Vo-KHO-TAP-DIET-DAO.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\SUY GAM\22-Vo-VOMINH-diec-vo-VOMINH-tan-Nai-chi-vo-LAOTU-diec-vo-LAOTU-tan.mp3,
